"geneSym","meta2d_pvalue","meta2d_BH.Q","meta2d_period","meta2d_phase","meta2d_Base","meta2d_AMP","meta2d_rAMP","ZT0","ZT04","ZT08","ZT12","ZT16","ZT20"
"Smlr1",0.00223387384066909,0.0522535003815938,24,9.3556084404342,204.263296746333,24.043759949647,0.117709644036079,196.1924696685,220.796340768,224.89575795,225.8951486505,184.216073055,173.583990386
"Asah1",0.00224288409400164,0.0523645211338159,24,20.9999631598531,518.179283594167,58.4006323526564,0.11270352598348,554.4204910035,497.5339814325,463.1893413955,483.6531569895,519.363409998,590.915320746
"Tmem88",0.00225245253060646,0.0524239543345711,24,9.7377213015373,42.07172891675,8.36722869819847,0.198880077278384,34.7020850175,45.40783524,50.6747470075,49.0423671025,36.094884717,36.508454416
"Slc25a42",0.00225345311802394,0.0524239543345711,24,9.79573378035628,1101.10189851142,120.244849806103,0.109204107238996,1063.96531068,1091.8445647245,1237.714924169,1218.3549246905,1018.276565916,976.4551008885
"Dnm3",0.00225805886684993,0.0524239543345711,24,20.9999631598531,336.420096025583,99.3458784962327,0.295303044229195,449.439813363,316.2700147515,247.0137711475,278.3016220975,320.105327517,407.390027277
"P4hb",0.00226037081716179,0.0524239543345711,24,9.13338287329526,386.50252043325,65.1528003070975,0.168570182243739,342.8592033045,412.7273348145,458.128833863,426.797573108,350.6853318825,327.816845627
"2310036O22Rik",0.00226700542246083,0.0524293033719967,24,9.13017739332777,146.88475738575,24.6099291741566,0.167545833973268,134.3539476285,154.4029825455,175.533996543,161.5711798435,134.647497768,120.798939986
"Zfp418",0.00227842002988199,0.0525942428138454,24,20.9999631598531,181.2361451155,27.1251781647518,0.149667596093843,182.3479427985,172.8466905255,146.423251989,166.5094456335,197.206232328,222.0833074185
"Agk",0.00228867128271992,0.0526932215323093,24,20.9999785839003,485.027524436417,71.1837275944134,0.146762243394591,534.940851231,469.7307928575,413.118179584,455.4054205265,457.320965511,579.6489369085
"Stard10",0.0022929163502976,0.0526932215323093,24,9.07188013165725,846.849036111084,98.7357963815209,0.116591968782225,787.894889394,887.8195978335,960.0679162345,902.390032397,791.7196317,751.2021491075
"n/a_24",0.00229411857571649,0.0526932215323093,24,20.9999631598531,1385.11906513742,514.367582659835,0.371352611920626,1893.9586026015,1327.6196842425,868.8304505615,1100.8490807725,1315.5076746945,1803.948897952
"Ppp4c",0.0022968131824771,0.0526932215323093,24,7.73815889344926,259.797688453917,34.5223884495101,0.13288181528849,239.9785697895,281.1059196405,297.242544721,268.201095881,238.130283972,234.1277167195
"Cyp2c55",0.00229772567326669,0.0526932215323093,24,3.68401469190059e-05,68.7279218416667,35.1132112560189,0.510901687627216,110.9224698285,66.7097457555,39.857860781,38.659130537,67.1597853285,89.0585388195
"Slc34a2",0.00232417944901608,0.0531284534514579,24,20.9999631598531,62.8277201583333,37.6987349352818,0.600033469944103,86.2258091895,53.47627233,28.3337962515,40.059673708,56.461876908,112.408892563
"F8a",0.00232535676317402,0.0531284534514579,24,9.23432785568449,69.1967516253333,8.85303695867158,0.127940065837288,67.400639256,68.644279065,80.152609956,75.091937877,66.7431365325,57.1479070655
"Slc12a6",0.00232846729522396,0.0531380064044742,24,20.9999631598531,806.2429109655,85.6738816262912,0.106263113090438,852.716829183,749.4758397165,736.043811288,743.4580657635,844.370246739,911.392673103
"Ppip5k1",0.00233209417089431,0.0531380064044742,24,3.68401469190059e-05,294.101892902083,55.9397587864379,0.190205368059505,321.8434242675,295.693307688,269.0754452715,246.471591141,273.2934250935,358.234163951
"Mef2d",0.00233226541688136,0.0531380064044742,24,9.05576660298465,1400.36277012317,171.25027215051,0.122289935011232,1240.3746911385,1454.887906392,1590.197175544,1481.1813784835,1364.920815471,1270.61465371
"Cdk5",0.0023344906280437,0.0531394108576285,24,20.9999631598531,182.852346960917,24.5774177930128,0.134411278835081,178.225654365,179.0463596865,151.981431192,162.4696892525,205.5134438925,219.877503377
"Becn1",0.00233921446888208,0.0531976357131599,24,8.94756617621768,385.069411167667,41.6208423792902,0.108086597304837,358.3692328935,410.222897556,429.8671280295,407.8961769545,357.5731737075,346.487857865
"Eif3d",0.00235249262354476,0.0534007128714258,24,9.0240803096572,440.11898321425,58.8130106735904,0.133629797660784,397.6101727305,469.519580397,508.0648998785,472.175573887,398.363290674,394.9803817185
"Hace1",0.00235691027874829,0.0534515912800894,24,23.0000368401469,688.254330991333,115.444913348181,0.167735832743542,724.306402257,664.0659753015,588.0463688295,555.2367951875,780.1133534925,817.75709088
"Mitf",0.00237060534805056,0.0537125811378872,24,19.6499796667288,1098.98737152425,185.282871971846,0.168594177488014,1226.842004781,953.3985257985,901.650548054,1090.9363146685,1197.108963399,1223.9878724445
"Sar1b",0.00237402011812726,0.0537403761486854,24,9.30319834803082,612.142207313167,61.6125164277792,0.100650658771286,577.745538732,620.217478617,685.5762504945,657.4116641355,573.4538690115,558.4484428885
"Zfp598",0.00238082550735286,0.0538235374020712,24,8.97283222203731,568.961640242917,74.100168767561,0.130237547712222,509.6426558085,608.413537617,653.193139713,605.584625057,522.3237996135,514.6120836485
"G6pc",0.00238207667261314,0.0538235374020712,24,10.4975725293108,249.9424097555,39.4342174744598,0.157773214689878,240.150927258,258.5199237795,283.0024451265,292.319932214,226.360042209,199.301187946
"AI854703",0.00238472451808736,0.0538338408903893,24,6.97277629029836,12.7033803346667,4.91333520013782,0.386773840560348,11.032322352,16.549446678,16.18817308,15.3625382705,9.1241297685,7.963671859
"Cep78",0.00239069520120982,0.0539190678024927,24,20.9999631598531,136.6411408875,28.7390747963285,0.210325196420821,152.811469242,120.7715629845,112.727155607,120.8874998925,133.2909156825,179.3582419165
"Ssh1",0.00240875188932055,0.0542267233305243,24,20.9999631598531,1235.00933589067,176.121179216424,0.142607164252252,1287.00604875,1203.680796666,1058.176645028,1098.463285139,1285.9825986855,1476.7466410755
"Cep164",0.00241163338709338,0.0542418751102569,24,20.9999631598531,781.443550046917,197.837391928549,0.25316914051779,785.878926234,755.047660023,536.948164354,628.456584168,932.763250302,1049.5667152005
"Rpl28",0.00241891597468946,0.0543558968475278,24,9.34158850576283,65.5429004991667,7.19206116087118,0.109730590286626,57.0973080795,68.3328177435,71.6373863665,70.2381446125,65.310117303,60.64162889
"Celsr1",0.00242153572376713,0.0543650264272802,24,19.6114490797891,1913.17453690242,274.345850056431,0.143398234068398,2037.172822776,1627.6981411245,1648.265890361,1875.887426043,2148.3294801105,2141.6934609995
"Cebpg",0.00242424388940443,0.0543761225275454,24,9.17450326251519,247.703015039583,39.2535581075002,0.15847024753101,228.480381573,270.8013403425,287.486425949,274.443689174,221.484467016,203.521786183
"Svip",0.00243095663227233,0.0543922034610602,24,19.9999631598531,87.2208243595,23.6148092383567,0.270747374973469,95.389125444,65.6073156015,69.2906917975,73.0392309545,102.0320226375,117.966559722
"Ubxn2b",0.00243277199842673,0.0543922034610602,24,20.9999631598531,307.413147608833,44.9599267886136,0.14625245256531,311.813540856,296.2110552585,253.389486382,277.9532542845,333.151449699,371.960099173
"n/a_150",0.00243381912803653,0.0543922034610602,24,8.79186429526685,240.994602186,36.6956846941254,0.152267662268235,205.9743300375,262.177777938,282.720946393,250.34947439,232.081199535,212.6638848225
"Atp6v0c",0.00243381912803653,0.0543922034610602,24,8.79186429526685,240.994602186,36.6956846941254,0.152267662268235,205.9743300375,262.177777938,282.720946393,250.34947439,232.081199535,212.6638848225
"Arf6",0.00243846738845055,0.0544465432070309,24,7.09025415661461,154.269893483667,32.5154003575484,0.210769578064115,134.0233692705,177.742569495,176.6397959295,169.7480435375,137.3031644055,130.162418264
"4930525G20Rik",0.00244452688845953,0.0545290183843754,24,23.0000368401469,91.2394683034167,16.0106963001417,0.175479938647802,103.1011462245,90.0168811725,80.2990128935,77.212702959,88.6839073755,108.1231591955
"Rpl18",0.00244660145187825,0.0545290183843754,24,10.0565719497906,94.9139032196667,15.8886574693533,0.167400738252023,82.225053096,105.704667426,108.1756268865,106.8656538165,88.853330727,77.659087366
"Zfp697",0.00245010249001076,0.0545575405776558,24,20.9999631598531,320.948526247,49.1179237771874,0.153039879483312,347.8417534305,306.5530123005,277.518578443,281.1437443545,335.141877147,377.4921918065
"Tollip",0.00245573343663752,0.0545614693629906,24,8.97343423739164,636.565912600083,64.4881364629146,0.101306298666716,599.4614515095,671.0812443525,707.53210941,668.75793231,605.8289434425,566.733794576
"n/a_368",0.00245573343663752,0.0545614693629906,24,8.97343423739164,636.565912600083,64.4881364629146,0.101306298666716,599.4614515095,671.0812443525,707.53210941,668.75793231,605.8289434425,566.733794576
"Fgl1",0.00245743464336856,0.0545614693629906,24,8.10149403766523,358.785913215417,51.0134563936379,0.142183554355461,341.799633771,372.0041660835,421.4441904055,385.7362325715,319.1640292785,312.5672271825
"Gstm7",0.00245916479723263,0.0545614693629906,24,20.9999631598531,97.52634461425,57.0625682600871,0.58509901592015,141.4229652615,98.50484892,34.479809306,53.6733009945,121.0357776735,136.04136553
"Rela",0.00246583130425981,0.0546600024042647,24,10.3712688435626,431.136050535,61.4142574550034,0.142447511357016,384.024754182,455.892069687,482.154332817,487.3374736385,406.3139111985,371.093761687
"5033403F01Rik",0.00246840713233054,0.0546658869804083,24,3.68401469190059e-05,44.4596278579167,7.60614986212832,0.171079926409549,50.346639288,44.6994423705,39.105650546,38.812796486,42.189012471,51.604225986
"Ube2d3",0.00247277392757761,0.0546658869804083,24,9.95744607241616,311.055908318417,32.1340783047832,0.103306439278076,292.241607591,331.4400534345,343.000965032,338.160066104,283.633377525,277.859380224
"Hgs",0.00247528048078416,0.0546720898278235,24,9.58585473267959,728.577283690583,84.2109637343715,0.115582746840258,652.860105831,743.9385028905,807.5685195075,793.4692709625,713.7965900745,659.8307128775
"Qsox1",0.00249339407636295,0.0549549946459338,24,8.9853188502971,1303.53849598383,180.467599586545,0.138444395882869,1199.475138324,1387.424876865,1539.5316118935,1381.623501892,1164.013882143,1149.1619647855
"Upf1",0.00249885958881257,0.0549950630473348,24,7.85492809682685,1003.27582806192,147.614467460629,0.147132486731773,915.160140171,1090.6891158765,1146.7318987435,1071.145751553,898.7899978125,897.138064215
"Cdon",0.00250379698555925,0.0550543936994814,24,19.5214640948468,101.179496010833,27.3619172417523,0.270429467634655,107.554775841,88.469426988,74.7498204135,81.6371918445,133.6502366205,121.0155243575
"Reep6",0.00251038808619308,0.055079335943545,24,10.2593081608031,341.424923007833,55.9857210970013,0.163976667560724,320.6848743645,343.4523126315,395.966067535,400.428927293,306.291425295,281.725930928
"Ttll8",0.00251390153465714,0.055079335943545,24,11.7934124362184,122.572780085,68.3116514081274,0.557315020192539,80.362352463,80.0286894075,164.1541128495,191.3884045285,146.6540453835,72.849075878
"Napa",0.00252743720567206,0.0552772797938659,24,9.30513161606268,852.490409744167,118.530616490198,0.139040410467221,761.1394744455,890.9715887925,977.789790372,936.1331179975,791.3290866105,757.579400247
"Tmem67",0.00253326986317337,0.0553555525884352,24,23.0000368401469,239.876055056167,63.8649599304482,0.266241496740866,277.4198636385,231.0154498395,182.1439564775,176.066902173,270.669152283,301.9410059255
"Dgat2",0.00254971783788549,0.0556191775217886,24,9.00199010110235,1205.04644397408,131.825978771376,0.109394936129293,1119.499731987,1274.182266606,1357.229945337,1274.683853261,1114.166517909,1090.5163487445
"Sdc1",0.00255247550711113,0.0556267532654449,24,7.76239861243121,935.538188269417,125.841140961703,0.134512030122989,876.268313673,1016.370735696,1059.5707077695,988.2698896695,848.4836713635,824.265811445
"Pld3",0.00255873591853917,0.0556803527778043,24,23.0000368401469,462.612222718667,59.701793967534,0.1290536458736,487.1992775055,466.151450766,414.8860270245,391.2750183195,494.7970013955,521.364561301
"Atp8b1",0.00256321959673589,0.0556803527778043,24,19.9999631598531,2000.66740909875,226.416040388647,0.113170254765454,1935.572271504,1914.061773168,1739.27345722,1839.726851341,2180.404782333,2394.9653190265
"0610040F04Rik",0.00256399193945522,0.0556803527778043,24,9.07312163347672,296.368348704583,29.7658869523668,0.100435444886313,285.2293391385,296.569746747,338.1251277475,307.7387855015,290.902379472,259.644713621
"Ttc5",0.00256400305328353,0.0556803527778043,24,20.9999631598531,302.12679908275,47.926055814854,0.158628946390576,321.001697556,305.005558116,244.6490048155,270.9822318975,312.035786754,359.0865153575
"Gm15446",0.00258992818683013,0.056144065486968,24,19.9999631598531,33.1412846975833,7.77594284120603,0.234630096936859,33.256332183,30.797848083,23.854357949,29.2635471295,35.8967974365,45.7788254045
"Per3",0.00259403863117735,0.0561503071093298,24,10.5426509537392,700.633626547834,333.65869107922,0.476224203972659,282.9382240155,410.146417437,1051.415837953,990.7636441135,848.804604054,619.733031714
"A530013C23Rik",0.00259968139109135,0.0561503071093298,24,10.8415617875912,229.82896460125,29.1630138162385,0.126890071783754,214.5821568225,240.7521571365,244.372048602,258.7409902735,230.03207928,190.494355493
"Clasp2",0.00260340841050377,0.0561503071093298,24,19.9999631598531,1552.088986009,195.611163092937,0.126030894398604,1589.4065217945,1473.714629601,1341.1972602345,1441.616796786,1649.6975036865,1816.9012039515
"Cyp4f14",0.00260341584408375,0.0561503071093298,24,19.9999631598531,265.664999165583,47.9943184945409,0.180657288861101,252.259447062,219.929754132,218.1507022195,239.378596273,308.772208785,355.499286522
"Alg6",0.00260381957332156,0.0561503071093298,24,23.0000368401469,232.166741976083,34.0478842912255,0.146652720374277,262.234869768,219.216435051,211.7546931205,203.6061598675,226.9938875715,269.194406478
"Rps18",0.00260465267612064,0.0561503071093298,24,8.80012864596685,100.707512892417,16.715593656401,0.165981595377674,93.7780834305,108.168832677,116.925095176,114.026706844,88.6374991095,82.7088601175
"Eprs",0.00260691614431885,0.0561503071093298,24,7.93646003882934,1231.01471716175,136.439303192724,0.110834826985091,1144.532132211,1293.186026112,1383.3612278555,1278.2650124905,1151.5620218025,1135.181882499
"Plekha6",0.00260850537078072,0.0561503071093298,24,9.15845457209339,2275.26727624675,237.195288184992,0.104249417490971,2063.5508512275,2287.690180872,2574.270395185,2411.1142045345,2171.822020746,2143.1560049155
"Dazap2",0.00262021686641178,0.0563530179123816,24,8.89835478258275,202.4269869475,29.6852052695997,0.146646480873119,178.8264263235,216.51845823,239.106576957,210.2862647225,193.924910022,175.89928543
"Gm15348",0.00262942288859935,0.0564242595136189,24,20.9999631598531,126.802169530667,104.244510269769,0.822103522799408,172.3423155555,122.8857195375,24.3790881055,50.86047151,122.972802435,267.3726200405
"Gbp11",0.00263471792273806,0.0564242595136189,24,19.9999631598531,188.3150163605,51.4810802841498,0.273377456981961,198.9439080165,111.688197915,139.275032655,185.3334411805,232.552446291,262.097072105
"Ampd1",0.00263501590579052,0.0564242595136189,24,7.84448432902851,81.1138330605833,30.4044647367931,0.374836986363154,66.5545141425,96.06820899,118.997055633,85.325044453,67.9685138385,51.7696613065
"Ssr2",0.00263994197614414,0.0564805007631327,24,8.88452662477816,210.542944602333,28.5872585672418,0.135778753456861,186.979472523,226.913433966,242.9509273745,222.280025425,195.575125818,188.5586825075
"Dennd3",0.00264574123697292,0.0565553094180086,24,20.9999631598531,846.936393920667,162.625222745595,0.192015863189873,989.375825649,762.068717601,716.8220592005,716.7399168715,921.5285775735,975.0832666285
"Gm29685",0.00265942284728493,0.0567983343931871,24,3.68401469190059e-05,43.8453045288333,42.1357510883785,0.961009429428625,123.61475226,53.8584252435,8.4701916575,8.525231507,25.547290362,43.055936143
"Pygm",0.00267802156762542,0.0570670167619544,24,8.82029833458437,134.083810112833,42.6301776464929,0.317936800950234,103.683383202,161.3768099565,182.1710149635,151.503482359,108.6972081,97.070962096
"Trim72",0.00267841527345891,0.0570670167619544,24,7.96841041590771,61.1650854185833,25.9282817567574,0.423906573158808,50.463010401,69.3448514595,96.448918663,66.9350245085,44.8119203325,38.986787147
"Arl3",0.00267897358928926,0.0570670167619544,24,23.0000368401469,558.2762635945,79.7209745441261,0.142798431068584,582.696942948,554.534545212,509.990457398,469.6525266705,572.929219569,659.8538897695
"Celf5",0.00269038288011869,0.0572085066488162,24,9.03782070797557,17.5644538918333,3.89290674905885,0.221635513010107,14.5423721355,18.2148226215,22.385982688,18.872103381,17.6499028485,13.7215396765
"Dedd",0.00269260346427391,0.0572085066488162,24,9.07019761739295,361.711685508083,37.5223413017405,0.103735496543426,326.264382324,369.9821305995,405.019550524,378.649044191,356.3750953815,333.9799100285
"5830473C10Rik",0.00269639150064871,0.0572146998951046,24,20.9999631598531,531.9189266665,76.2613448429567,0.143370241252518,587.862554409,520.3419044925,465.200420259,468.1252096275,545.9448151305,604.0386560805
"Aph1c",0.00269834794528723,0.0572146998951046,24,20.9999631598531,107.893928346417,22.4168803581614,0.207767765079302,117.9500190975,98.720987592,84.4744364965,98.821370482,105.068849397,142.3279070135
"Cryz",0.00270022339827591,0.0572146998951046,24,3.68401469190059e-05,467.67991959425,68.0344568098065,0.145472264169118,507.0565066395,473.1420887595,420.0118603535,407.6533672565,464.163764019,534.0519305375
"Fbxo9",0.00270221293425843,0.0572146998951046,24,9.24594873976272,603.624371343,61.0727196586333,0.101176696233707,560.117895726,629.504235672,668.552567937,645.677127497,565.58105058,552.313350646
"Ppp4r4",0.00272259520369789,0.0573734825591503,24,19.9999631598531,594.194614829417,75.855903948613,0.127661715632327,591.0626707425,530.816561928,493.2235355065,581.4294240325,675.5147252535,693.1207715135
"Zfp787",0.00272394046629598,0.0573734825591503,24,9.23515435192753,830.1006975665,85.9283017147385,0.103515515607496,754.3750504875,863.9918205825,915.4717327005,886.6791263135,797.2894493625,762.7970059525
"Ythdf1",0.00272564415099541,0.0573734825591503,24,9.3345793948775,368.274628277167,47.2056049225884,0.128180442794612,331.3369374675,389.315024325,418.0705514895,402.4312558535,335.464344462,333.0296560655
"Zfp40",0.00272699196990789,0.0573734825591503,24,20.9999631598531,118.726237411,21.8672576296392,0.1841821833698,138.421393944,113.7936716775,92.827505804,109.5365604945,122.3239426335,135.4543499125
"Dhrs7b",0.00273077151063494,0.0573734825591503,24,20.9999631598531,399.463875596667,48.0293863553747,0.120234617670083,451.081441326,391.74384378,350.180687055,374.4919865525,396.5900597925,432.695235074
"Glo1",0.00273136064916124,0.0573734825591503,24,10.0102921599152,491.715437288917,59.1410238584724,0.120274897580088,453.9970246155,513.430085883,550.9090856335,545.333241363,449.3321264145,437.291059824
"C030039L03Rik",0.00273269747489846,0.0573734825591503,24,20.9999631598531,138.821583602083,27.6659279977055,0.199291257741352,155.9842537905,126.4013281965,110.7723175,120.4581955135,153.334245285,165.979161327
"Slc18a1",0.00274218102975332,0.0574664746346172,24,5.34955755243678,173.79361948925,36.6523975687094,0.210896105831874,173.871767943,215.0437275855,194.9945358505,166.230271244,145.634945052,146.9864692605
"Hnrnpa0",0.00274682764286371,0.057479690059519,24,9.03805133262838,134.334852258083,17.979702454432,0.133842425492749,116.314518051,140.5593331635,154.084894338,142.4480595815,130.8415260195,121.760782395
"3010026O09Rik",0.00274857571110698,0.057479690059519,24,1.00003684014692,383.059375966333,107.715169573178,0.281197058031663,529.713889323,501.315545877,296.981241535,276.273536724,334.759352076,359.312690263
"Med30",0.00274983249134542,0.057479690059519,24,21.9999631598531,219.941392242833,31.4426258359373,0.142959110676276,240.5300422695,227.8654908285,190.1930110855,197.4691246895,207.5379950655,256.0526895185
"Phka1",0.00275241100104284,0.0574846654733106,24,19.9999631598531,583.641233626333,60.9510331772199,0.10443236300923,600.1975109745,536.232220416,535.281687919,539.033197789,633.789965118,657.3128195415
"Wrb",0.00276774940382274,0.0576032635307209,24,20.9999631598531,205.04732597275,60.8418308613905,0.296720918318516,222.5206143645,185.27848038,145.567448647,148.6414097765,253.099951101,275.1760515675
"Ackr3",0.0027686929876144,0.0576032635307209,24,10.7295121641021,18.3113939389167,8.06203250287082,0.440274100910298,12.6922824315,18.1872973005,23.6178911475,27.5392576945,16.8329846445,10.998650415
"Tra2a",0.00276981614062055,0.0576032635307209,24,10.6787977156668,336.247425472833,40.9199992349233,0.1216960967876,306.6439124055,352.073843088,363.860011284,379.6894764065,320.468743302,294.748566351
"Ncoa4",0.00277622490168894,0.057652401344913,24,7.74696648243659,402.504339217833,50.7252582729595,0.126024127768489,375.5633001825,435.210187551,451.9377888765,423.736127438,364.5538320645,364.0247991945
"Ttll12",0.00277687353084288,0.057652401344913,24,23.0000368401469,398.7629620055,101.667253084451,0.254956610245684,418.7142282705,344.9122646415,308.818405804,291.753376252,491.4392419455,536.9402551195
"n/a_294",0.00278226859916075,0.0577147861489085,24,9.20104561593473,194.48871854225,25.0864194446819,0.128986501801811,174.3116491245,205.5663252315,220.873501906,211.1437382165,179.5617892755,175.4753074995
"A830052D11Rik",0.00278457805408805,0.0577147861489085,24,20.9999663785854,85.0561133818334,26.7406556060278,0.314388402465368,113.0498214225,80.9306218395,50.9765396055,77.382783274,85.8110441715,102.185869978
"Nmi",0.00279089301998325,0.0577300938454401,24,20.9999631598531,390.613892315083,43.2576273553607,0.110742675072262,392.402711493,367.748882655,346.1741823555,365.7556388155,402.910938756,468.6909998155
"Chd1l",0.00279417787168801,0.0577300938454401,24,13.2244436249546,677.8472629725,82.3921908214444,0.121549787573291,603.684627375,617.293510701,650.2902122985,801.7505575075,717.1134010545,676.9512688985
"Car5b",0.00279425471514805,0.0577300938454401,24,3.68401469190059e-05,73.1647605838334,36.1893490322116,0.494628134411036,109.7491990695,79.2878450055,46.217824671,46.107565137,59.0342816565,98.5918479635
"Dido1",0.00280586873778266,0.0579117160241007,24,9.86463801223775,1027.53452261258,106.201606501508,0.103355755124882,967.534006446,1043.947933176,1139.5702484835,1125.4594731565,957.6343818825,931.061092531
"Erbb3",0.0028119967006085,0.057989463445546,24,9.09291025421598,624.270469401917,67.4840625876476,0.108100680546848,577.0603043955,660.997729938,692.1569298415,666.580852211,587.877047514,560.9499525115
"Pnp",0.00282221117671133,0.0581354350730601,24,10.0747568700594,158.440435029917,29.4078827672287,0.185608444976031,142.45215171,164.5444418655,188.7786544795,187.255968439,136.1282902125,131.483103473
"Golga7",0.00282380904857948,0.0581354350730601,24,10.5530405210969,361.64781039475,37.3867871562498,0.10337899492725,328.5432679305,373.2126336255,390.718667653,400.0348523415,346.052887287,331.324553531
"Tmem259",0.0028268682064807,0.0581439900081983,24,8.90954246956779,509.764546180583,65.5517126633399,0.128592137594674,457.825804653,546.662541948,578.562663751,539.942184909,485.17569084,450.4183909825
"Podn",0.00282895924676507,0.0581439900081983,24,9.06117696460057,216.828569444833,71.2804271774737,0.328740937414196,177.6181955295,224.740162875,311.0863436505,244.535050212,203.9616741,139.029990302
"2810403A07Rik",0.00284230975038091,0.0583370450122434,24,9.2408463150946,477.87835785825,52.7033407485977,0.110286100807752,437.119780518,507.6931136505,526.998388611,513.222900753,454.015074123,428.220889494
"Extl2",0.00284310259678577,0.0583370450122434,24,20.9999631598531,224.927740975167,36.3208661521036,0.161477930621789,243.943018746,229.528834824,174.7885509295,208.881050328,229.8899549085,262.535036115
"n/a_143",0.00284717837035153,0.0583658293611597,24,20.9999631598531,94.9729038054167,22.731766381345,0.239350019537346,96.5161480245,97.655935182,70.9437373065,73.755916906,102.4827951585,128.482890255
"Itih1",0.00285120378646875,0.0583658293611597,24,8.87376499955755,501.467548174334,54.6698932166773,0.1090198028082,469.733490966,537.1567519575,551.6792693145,542.4148537635,457.8101262795,450.010796765
"Dnajb2",0.00285163451135506,0.0583658293611597,24,9.56969837683843,364.102927945417,51.0362560817086,0.140169859027773,335.177565609,359.763021528,420.4397620245,408.1002212655,343.4013154965,317.735681749
"Selenbp1",0.00286113613609218,0.0584776051505613,24,10.3576527567882,302.00232231075,40.7701711684926,0.134999528667669,274.000200285,303.6290443845,338.9448858805,344.702919376,282.753671667,267.9832122715
"Cyp2d10",0.00286203982776678,0.0584776051505613,24,10.5570532402079,121.421035589333,19.4543193513515,0.160221985069781,109.177284546,125.93659932,136.8404963235,142.3507086495,111.7859029215,102.4352217755
"n/a_599",0.00287562305781752,0.0586093532248181,24,21.9999631598531,301.269022334583,90.6439930140108,0.300873924280683,398.1513227565,342.478518975,208.3450089955,224.3808401815,285.683862729,348.57458037
"Thyn1",0.00288249794120043,0.0586093532248181,24,20.9999631598531,154.081400098667,23.0029821873991,0.149291103096603,161.2817200455,156.9201664905,124.1115818205,137.011295989,167.7806279205,177.383008326
"Polr2m",0.00288323687517977,0.0586093532248181,24,10.5863179637385,189.655562651833,29.3095489572217,0.154540940151741,170.403567936,209.236063761,210.6331423895,217.0860715305,175.8665480715,154.7079822225
"2410006H16Rik",0.00288500908142197,0.0586093532248181,24,9.08897024797462,45.0670770175833,5.46570927018934,0.121279426843166,43.271697603,46.6487543145,52.8367713285,48.172015202,39.370747227,40.1024764305
"Col5a3",0.00288828520704243,0.0586274156778257,24,20.9999631598531,432.300183922167,157.295439982071,0.363856981403438,583.8337037055,433.4584790655,283.238911928,308.36519244,449.168162859,535.736653535
"Hnrnpf",0.00291493102722384,0.0590191239767364,24,8.70409996880174,466.670695284833,68.580115146122,0.146956120962907,421.947778989,517.2255666465,539.1304825395,499.775817822,414.181269834,407.763255878
"Nadk",0.00292197658342574,0.0590191239767364,24,8.51429567612141,900.639194965583,99.516189672328,0.110495068645253,830.5606538115,972.432704889,985.9492027085,955.3912193145,858.6678499335,800.8335391365
"Lemd2",0.00293646596263297,0.0592625640987908,24,9.05875167506746,799.541705237333,92.2821203844201,0.115418770252926,721.516368297,838.0220541405,897.668781422,848.712060179,767.881589292,723.4493780935
"5730435O14Rik",0.00294730475207128,0.0593784324835146,24,2.00597051997792,38.0627898538334,13.1773812155149,0.346201139383581,54.4570796175,55.126869639,34.862679045,25.818504219,25.944829872,32.1667767305
"Ptk2",0.00294946002320295,0.0593784324835146,24,17.9383722176167,1993.23250835892,240.152745496216,0.120484060183195,1944.2829171,1851.6020773125,1743.129213096,1967.0386378165,2270.374633797,2182.9675710315
"Ptpre",0.00297021186469737,0.0597472347328682,24,2.00002785295646,677.049782573334,93.5682395470463,0.138199940322574,831.142306512,826.5127638795,647.2588553925,584.8791381665,575.028842937,597.4767885525
"Capn2",0.00297908738262542,0.0598277436686692,24,3.68401469190059e-05,1428.8095055585,309.898544735597,0.21689283528,1649.7586097775,1593.4785300825,1144.635200219,1121.899529684,1457.636250531,1605.448913057
"Lsr",0.00298129957330018,0.0598277436686692,24,8.94712873283344,605.655645194667,71.272008475151,0.117677444337604,580.6634104965,631.086173337,675.322361735,666.986670305,555.440550378,524.4347049165
"Cbs",0.00298342271712637,0.0598277436686692,24,10.1130389253677,910.975320491834,160.636031525533,0.176334120049274,825.3283521285,937.23529593,1076.4615166325,1072.1709046665,789.487608279,765.1682453145
"Abcc2",0.00298395773763771,0.0598277436686692,24,9.85061661692869,1100.91209506433,127.34817552037,0.115675153439865,1067.8911640245,1155.0259551345,1245.926133059,1219.192447859,958.270957143,959.165913166
"Cyp2d26",0.00298657342629338,0.059831345777481,24,10.4043302384026,172.197890335583,22.0391761457925,0.127987492197738,156.945987192,183.653376444,191.780730798,194.2715627005,154.988555928,151.547128951
"B2m",0.00299180123199039,0.0598872290618712,24,9.02273555614868,136.53178795825,14.6884000338337,0.107582272623026,128.295581463,144.5306805915,152.5782517665,145.0063362255,127.2077075205,121.5721701825
"Ptk6",0.00300294095252462,0.0600378363663561,24,2.13784771483713e-05,30.8978606884167,12.4595953910358,0.403251070249884,40.154136585,26.9316757275,26.0681788235,19.463280892,28.1906724585,44.579219644
"Olfr56",0.00300421403421081,0.0600378363663561,24,19.9999631598531,320.655822483417,59.1373090660482,0.184426119594652,356.981373477,290.9761896465,253.565169907,306.6948173265,338.842578147,376.8748063965
"Npc1l1",0.00301452508710853,0.0601949192394087,24,6.74082610734895,12.7701402495833,2.96688665400751,0.232329997636816,12.5269932525,14.4517933905,16.291766187,12.7878472605,9.1282246155,11.4342167915
