"geneSym","meta2d_pvalue","meta2d_BH.Q","meta2d_period","meta2d_phase","meta2d_Base","meta2d_AMP","meta2d_rAMP","GSM1321185","GSM1321186","GSM1321187","GSM1321188","GSM1321189","GSM1321190","GSM1321191","GSM1321192","GSM1321193","GSM1321194","GSM1321195","GSM1321196"
"Id2",0.00255701724605228,0.0218184077755304,24,1.313425411861,6102.50416666667,610.714999524402,0.100076129871451,6831,6229,6507.5,5643.5,5983.6,5359.9,4697.9,5360.6,5555.1,6989.6,5636.5,6378
"Tcaim",0.0025644523387226,0.0218765996534599,24,19.2338987965515,665.466666666667,82.2940509891763,0.12366367109173,699.9,534,595.5,610.4,665.7,512.8,749.1,672.7,729.9,813.1,803.1,767.4
"Mthfd2",0.00257334383632568,0.0219314030307756,24,21.6897739163768,123.175,14.1998592305604,0.115281990911795,143.8,121.7,114.6,127.2,110.2,99.7,108.5,125.4,125.6,131.2,162,141.5
"Hdac11",0.00257519635896009,0.0219419318809453,24,4.03147580364,479.295833333333,49.1267833581706,0.102497831071285,497.2,504.2,539,482.1,539.7,487.5,541.8,413.7,434.2,476.4,505.8,520.1
"Higd1a",0.00258477487779396,0.0220129953424771,24,21.2325055950927,113.8125,20.6318965886367,0.181279706435029,113.9,96.9,116.1,102.9,114.5,69.9,102,114.6,136.6,150,141.1,134.6
"NaN_9172",0.00258713898602381,0.0220278529183579,24,8.688882108422,134.895833333333,16.2801961551154,0.120687168408577,129.5,134.1,141.3,130.4,151.8,145.4,186,135.2,114.2,108,111.4,126.4
"Scd2",0.00260464639168434,0.0221556954791216,24,21.3121363101627,148.933333333333,27.545077060881,0.184949040247634,177.4,147.2,163,107,113.9,106.1,161.7,124.6,171.7,168.2,176.5,162.4
"Wars",0.00260893569349263,0.0221809543418072,24,17.153091662271,510.858333333333,61.913642922634,0.121195327320296,566.6,485.7,475.8,480,469.8,394.4,514,567.9,637.4,535,542.2,547.7
"Wsb1",0.00261078839596884,0.0221867094185153,24,1.27956887265245,548.729166666667,131.814460777393,0.240217704442647,619,678,740,729.9,416.6,579.4,505.9,243,391.1,461.3,708.8,623.1
"LOC102640145",0.00265110638167265,0.0225024441410248,24,4.32163951058745,5504.89583333333,679.921610904157,0.123512166531306,5231.1,6433.5,5866.1,5514,5946.3,5329.9,6047.8,5131.2,5046.9,5432.1,5301.9,5257.2
"NaN_8047",0.0026732459220804,0.0226633123522868,24,18.0884980175937,115.620833333333,20.261204321756,0.175238352272926,147,135.3,97.9,87.7,104.5,74.5,105.9,126.1,147,159.5,134.2,102.9
"Mbd5",0.0027067031795901,0.0229196328300799,24,4.76297987980925,208.070833333333,23.8631225858925,0.11468749465555,228.2,208.8,245,220.7,214.6,213.7,217.4,164.6,196,189.6,233.3,208.9
"Rcbtb2",0.00270775474975693,0.022923078067228,24,22.6914610193651,584.9625,66.6682000504382,0.113970040900807,667.2,582.5,678.8,567.3,596.2,373.7,571.9,453.7,628.4,632.4,705.6,592.4
"Mmgt1",0.00271584599334684,0.0229806330650739,24,19.7402900850649,816.579166666667,98.6785172444178,0.120843784990536,930.8,770.1,706.4,676,808.6,626.9,713.7,850.1,903.5,994.3,920.3,829
"Midn",0.00272415507183243,0.0230317700840645,24,4.3656231767496,850.995833333334,102.569531448986,0.120528829203808,815.2,745.7,1020.7,1013.4,900.6,767.9,890.7,690.8,811.3,771.9,762,933.4
"NaN_9143",0.00272448039637685,0.0230317700840645,24,9.64453895160855,142.9625,14.6369964568207,0.102383467390544,129.7,139.9,140.1,146.4,132.6,165.8,148.7,160.6,111.2,129.8,118.3,136.7
"Nacc1",0.00272669312722096,0.0230426314897519,24,18.8465517986114,513.254166666667,51.6807796281517,0.10069237228758,547.2,464.1,465.6,448.1,543.5,368.2,527.2,525,554.3,588.8,557.3,535.1
"Rtn4",0.00272706134854528,0.0230426314897519,24,6.65219826505225,247.495833333333,26.2733917374381,0.10615690528435,250.5,230,296.3,233.5,287.4,239.5,260.2,221.1,242.7,217,226.7,221.8
"NaN_9251",0.00273172767418184,0.0230765761898811,24,22.0235173326629,100.783333333333,11.7075342833262,0.116165380684566,105.3,89.9,102.8,105.7,90.6,85.8,94.7,81.5,113.8,104.6,125.8,109.9
"NaN_3333",0.00273537019225456,0.0230963720151515,24,21.5569695737805,1444.05,252.815034428448,0.175073601626293,1556.4,1511.7,1415.1,1314.9,1268,919.3,1150.3,1191.9,1845.5,1758.7,1737.4,1625.6
"Cry2",0.00274129482010865,0.0231409018574984,24,15.3192571131005,550.079166666667,81.6724732642966,0.148474034672518,374.5,386.5,506.2,468,600.9,486.7,688.1,550.6,647.9,643.4,604.7,500.6
"NaN_782",0.00274281997546721,0.0231468539873472,24,3.61071790928405,473.791666666667,68.7795802411929,0.145168404343385,400,568.1,590.2,431.1,504,490.9,420.6,452.1,359.2,436.1,547.6,460.8
"Cstf1",0.00275973539791874,0.0232732053219797,24,21.643895903189,590.241666666667,59.2078234862006,0.100311155294358,657.1,571.5,582.3,551.5,617.1,402.7,590.2,592.6,652.2,616.4,639.4,653.2
"Dgkh",0.00276055318222734,0.0232732053219797,24,9.8509063090153,134.629166666667,13.8264227536553,0.102700054497765,116,120.6,128.7,143.2,154.7,132.8,152.2,137.9,133.5,110.2,118.8,129.7
"Mtx3",0.00276928696863299,0.0233328832835816,24,2.79940196927445,290.8,62.6930403942335,0.215588171919647,321.1,345.7,470.3,251.6,316.8,205.2,270.3,235.2,264.1,247.7,278.4,269.7
"Gm15446||Gm9631||Zfp932",0.00277421562013114,0.023368872444772,24,22.3195311371622,701.979166666667,72.3226180377102,0.103026729954298,781.2,702.4,730.6,518.6,664.4,761.7,596.2,695.1,729.5,750.6,779.1,798.9
"NaN_3120",0.00277957513646598,0.0233982287283543,24,8.32100480764025,571.341666666667,91.0585977303249,0.159376784580724,494.9,529.8,566.5,753.2,798.7,542.8,519.3,579.9,483.1,550.3,401.9,529.8
"Zak",0.00277967482699315,0.0233982287283543,24,5.4809121983058,274.458333333333,42.5065404301282,0.154874293354042,314.5,271.9,366.5,296.7,339.9,219.8,295.8,214.2,262.2,238.3,266.8,246.9
"Pex16",0.00279074687562386,0.0234858688543626,24,0.9448931103424,2216.1,223.535457197495,0.100868849419022,2078.4,2590.8,2465.4,2386.7,2181.6,1928.3,2260.8,1919.5,1919.7,2059.8,2369.2,2509.2
"NaN_2852",0.00279754785512665,0.0235263981875315,24,21.6654251673042,367.5,79.217974535875,0.215559114383333,496.3,289,385.9,416.6,324.4,163.4,372,300.4,431,462.2,446.2,418.3
"Snx24",0.00281412384537283,0.0236490161772811,24,23.2424332800875,230.391666666667,36.0004644109493,0.1562576673532,286.2,219.8,290.7,215.4,224.9,159.7,215.1,175.2,246.2,239.6,270.1,254.8
"Hist1h1b",0.00282106517318603,0.0237017469985356,24,20.3113281916725,186.704166666667,20.6777083809412,0.110751188632326,198.9,193.8,158,159,160.6,183.8,165.3,167.9,183,203.2,222,193
"Pptc7",0.0028359426829887,0.0238211145845373,24,10.5220580431993,398.991666666667,73.3594471360228,0.183862103559446,300.6,310.6,398.8,494.4,474.8,400.3,566.1,372.8,420.8,334.5,331.6,384.6
"Ppp2r3c",0.00284880846206981,0.023923531808539,24,0.4531531361491,286.779166666667,41.4146491611296,0.144413032656822,335.2,288.2,333.8,257.9,295.6,187.2,282.2,239.1,283.1,326.2,309.4,303.5
"Ppm1b",0.00284950823425201,0.0239237579166622,24,23.2518626790994,602.075,70.1859337986839,0.1165734066332,704.7,662.7,682.6,501.5,576.5,420.8,475.2,509.6,708.3,627.4,658.2,586.7
"Wdr70",0.00285720990469907,0.0239827562255618,24,19.0200049811348,197.766666666667,28.2588868441419,0.14289003966362,235.4,171.8,196.9,159.8,172.7,146.6,200.6,198,253.3,213.5,225,197.8
"Prkx",0.00290183314513004,0.0243113994600009,24,19.7526680758079,412.304166666667,62.6217519170354,0.151882413469915,451,324.1,401.2,375.3,375.7,279,438,367.1,494.5,482.5,566.6,418.6
"Zfp563",0.00291635913078725,0.0244273416382265,24,21.9205688626229,137.908333333333,18.2818814526445,0.132565458596733,170.6,125.1,138.8,104.4,130.7,113.3,119.5,128.6,163.4,158.1,157.5,137.4
"Ihh",0.00292816166982979,0.0245039852491623,24,9.96836264554265,155.091666666667,16.4083771386835,0.105797929001237,128.8,162.3,143.9,184.7,166.8,181,161.6,168.4,153.4,149.8,125.3,160.6
"Sult1d1",0.00293881042804611,0.0245747231154186,24,14.9736915887937,3793.20833333333,457.619692890442,0.120641855831921,3089.3,3239.8,3665.7,3414.6,3697.6,3242.3,4233.4,4414.4,4844.7,4333.4,4003.3,3232.2
"Mafk",0.00293948412110123,0.0245747231154186,24,5.5942095180325,222.966666666667,22.6549040693955,0.101606685914466,223.5,255.6,281.1,252.2,232,215.8,220.1,208.1,200,211.3,202.4,193.6
"NaN_7937",0.00294907197204031,0.0246432909607204,24,23.0165665986742,472.858333333333,52.1014376798199,0.110184031890778,570.9,506.5,485.5,448.9,496.4,370.5,443,482.3,495.1,441.3,546.9,534.8
"Fndc4",0.00296114005803039,0.0247150929350536,24,21.7573117199,682.425,73.8051678992749,0.108151324906436,819.7,638.2,695.9,691.5,624.6,519,638.6,687.6,770.2,673.5,758.1,743.5
"Lyrm2",0.00296902870270443,0.0247751195853928,24,21.9405561983196,306.2875,47.7119673437715,0.155775104579101,336.7,321.1,383.8,250.1,288.3,178.8,286.5,281.3,358.6,354.1,373.3,308.3
"U2af1",0.0029758000331056,0.0248141524336545,24,20.6386108804891,642.791666666667,69.0701126618596,0.107453341795853,776.9,603.5,611.1,574.2,618.4,508.8,623.2,645.7,713,680.3,723.7,672.8
"4833420G17Rik",0.00297961542135816,0.0248401420684199,24,6.6550526042639,747.283333333334,85.6255608032447,0.114582457528262,698.4,669.5,795.9,714.2,871.2,803.4,817.8,575.3,696.3,688.4,688.7,702.7
"Xrcc4",0.00298837497262339,0.0249073278308948,24,1.1158948237178,332.058333333333,34.5764133471206,0.104127527835332,351.1,360.3,417.8,343,365.1,231.6,309.8,273.8,332.8,340.3,358.7,376
"Myh10",0.00299694309501386,0.0249553416127196,24,23.8275683545249,338.366666666667,44.180535320341,0.130569998976478,374.8,343.9,438.9,341.4,336.4,253.9,346.3,273.1,352.5,328.3,407.4,349
"Chordc1",0.00300718221621155,0.0250229837665377,24,16.8843156548381,1488.525,344.001477144121,0.23110225031096,2043,1143.1,878.6,1083.2,1409.7,1001,1137.9,1894,2040,2034.4,1592,1293.2
"Plekhb2",0.00300788144386832,0.0250229837665377,24,21.874751262836,504.908333333334,55.9543420565852,0.11082079332536,559.9,518.2,496.4,482.4,464.8,366.3,519.9,460.8,527,605.3,626.2,520.9
"Tmpo",0.00302465135335006,0.0251496884986039,24,22.6533831930989,712.870833333333,73.2220817048999,0.10271437444357,837.8,682.5,733.5,605.3,750.4,476.5,712.2,657.9,683.2,771.7,792.8,797.2
"Junb",0.00305718193471116,0.0253796779992038,24,4.53201901265915,145.358333333333,16.730934821004,0.115101311616148,135.1,148.6,175.3,165.4,157.7,120.7,143.3,126.6,118.7,131.5,130.1,138.6
"AW549877",0.00306875397993711,0.0254697984385257,24,23.3892448732947,787.379166666667,106.843674291926,0.135695328013623,825.4,809.3,944.8,639.7,766.1,636.1,698,585.2,787.9,838.2,864.2,838.1
"Saa4",0.00310536987754406,0.0257256596845193,24,17.4189857869497,5020.22916666667,582.029923421008,0.115936923215691,4303.5,4706.3,4304.4,5146.5,4560.5,4411.6,5138,5454,5726.7,6094.5,5121.3,5781.3
"NaN_7177",0.00311348599446626,0.0257808821656363,24,1.339801784068,612.491666666667,94.5642558463988,0.154392722371296,624.9,800.3,737.7,496.7,520.8,529.5,451.7,426.1,587,542.5,657.7,656
"Nab2",0.00312600292916465,0.0258785006168518,24,3.0936085177449,555.429166666667,57.6298053220767,0.103757254355104,564.7,583.6,626.4,557.7,557.8,548.2,497.5,478.7,489.6,456.6,497.3,633.6
"Fam60a",0.00315811968970547,0.0261200520323721,24,10.8593000769947,262.079166666667,43.2409380505053,0.164991893863516,235,184.9,212.2,252.4,261.8,442.6,267.2,312.8,258.3,250.1,214.2,248.7
"Cebpb",0.00316740539153504,0.026187898105655,24,11.5904590394198,520.779166666667,98.0776267946224,0.188328629623156,319.9,425.9,391.2,617.1,617.1,555.5,762,505.8,516.1,429.6,536.8,521.1
"NaN_4978",0.00316779586433857,0.026187898105655,24,12.3927414030343,1141.2,140.679597615472,0.123273394335324,1098,954.8,1061.1,1043.1,1284.8,979.8,1268.1,1052.1,1378.5,1141.3,1088.1,943.3
"NaN_2778",0.00317279114242897,0.0262230966667142,24,13.4929445186661,1002.55833333333,146.779173004531,0.146404621182007,1010.4,916.5,964,958.8,948.9,1101.6,1303.6,1034.2,1069.6,1025.4,1044.3,755.9
"Rassf6",0.00318193155461588,0.0262925304103933,24,17.7236112349457,205.3875,58.7306750465001,0.28595058144483,212.1,169.2,200.2,127.7,189.6,129,173.4,200.9,333.4,275.7,251.8,185.9
"Prex2",0.00319352026579889,0.0263699039876324,24,14.8382939911783,304.7375,35.2522946712046,0.115680855395889,302.4,240.2,271.7,238.2,335.5,310.7,389.9,309.2,364.2,337.6,315.7,279.6
"Brap",0.00322947888293046,0.026629719657114,24,8.30886594819945,1549.65416666667,173.133304410773,0.111723833701029,1282.6,1435,1738.7,1735.1,1611.5,1666.4,1762.4,1289.2,1411.6,1491.6,1604.6,1469.2
"Gpsm2",0.00323917519195061,0.02669729094228,24,21.477492413903,315.170833333333,59.2124825934948,0.187874245745545,354.6,327.9,372.7,254.8,274.4,213.2,264.2,249.9,408.4,369.7,369.2,337.3
"NaN_6729",0.00324040088059385,0.0267012036408795,24,4.4241765437007,357.25,41.4827715618451,0.116116925295578,296.5,384.1,439,393.8,371.4,319.3,351.7,322.7,342.1,360.5,330.2,362.4
"NaN_1973",0.00324818219695555,0.0267591209904892,24,11.6740031181267,242.225,34.45816834987,0.142256861801507,190.1,197,206.6,275.4,280.4,229.8,327.6,253,241.8,230.2,289.1,199.3
"Rngtt",0.00325321540037882,0.0267881720184968,24,22.5487201384122,429.570833333334,57.6488873431605,0.134201120909032,470.1,403.2,463,345.8,422.2,320,385,375,482.8,504.4,487.8,468.6
"Snx1",0.00325659540442302,0.0268097953692209,24,21.9935781569746,426.75,66.4382270797597,0.155684187650286,503.1,422.8,456.1,359.1,439.5,286.4,396.2,331.1,513.2,492.6,488.2,533.3
"Ifit1",0.00327753809784104,0.0269697164098209,24,3.85670619539895,238.075,44.8624321315391,0.188438232202201,229.5,261.9,405.3,262.8,266.3,166,248.1,179.1,179.6,238.2,206.6,243.7
"Tk2",0.00328081958498894,0.0269904722729909,24,4.38943914736585,357.241666666667,39.7565761482165,0.111287623639133,394.4,371.6,388.9,376.4,395.9,277.6,359.9,263.7,342.2,346.4,371.5,367.2
"Shroom1",0.00329594247251663,0.0270960764283934,24,21.7582280080211,891.533333333333,94.7873976263161,0.106319521752392,993.8,933.6,1082.5,873,812.4,632.1,808.9,973.2,954.1,910.6,958,978.9
"Vrk2",0.00330845844231054,0.0271863989773038,24,0.244056471217498,174.708333333333,20.0784602962924,0.114925601505132,190.5,193.5,221.5,164.3,186.6,146.3,151.9,145.6,186.6,182.9,179.5,208.4
"Ugp2",0.00331400328577269,0.0272193811108648,24,9.89206120210515,3262.2625,347.851532791353,0.106628921734947,3155.8,2872.7,3688.4,3124,3767,3100.7,3287.1,3459.8,3510.8,3164.3,3005.5,2575.8
"NaN_6074",0.00331620793924781,0.0272311984960497,24,2.48773863465315,203.8125,56.2338079712865,0.275909514731856,216,263.6,339.7,169.4,216.8,105.7,163.9,129,194.1,169.6,231.6,199.7
"Ppwd1",0.00332428951628128,0.0272912579175472,24,0.508590125014,392.616666666667,53.5862576089578,0.136484928324382,423,381.5,465.7,403,403.5,279.5,378.9,310.3,407,424.5,459.2,452.5
"Rnf5",0.00333336971534703,0.0273594860569896,24,21.604025051133,953.191666666667,122.423391802866,0.128435230902703,1005.9,931,962.3,850.8,738.1,841.2,871.5,804.9,1056.2,950.2,1035.7,1098.2
"Lyplal1",0.00334533676161808,0.0274387067811055,24,22.9263791485037,760.708333333333,78.1677550811007,0.102756538420683,786.3,778.3,787.5,717.7,730.1,633.5,739.2,809.3,832.6,829.7,811.8,832.7
"NaN_1139",0.00334646779765202,0.0274416533702295,24,5.7867278478495,1014.77916666667,123.469325342954,0.121671127471531,1087.3,1139.8,1344.4,1220.6,1115.6,967.9,1151.1,1033,1016.1,837.3,915.8,863.2
"Kcnk5",0.00336797666912891,0.0275862194074056,24,10.9699211300192,1130.97916666667,351.340580108929,0.310651681714381,675,796.1,811.1,1451.4,1614.4,1315.5,1421.6,1386.7,1383.8,915.4,1105.1,1044.6
"NaN_9775",0.0033877208293368,0.0277287757384667,24,9.14332126281595,466.7625,48.2460044158335,0.103363068832294,424.6,459.8,452.9,590.5,517.9,498.5,451.6,503.6,387.9,447.2,408.5,390.7
"Dcaf4",0.00344552236810691,0.0281306528864315,24,0.27156095984105,186.583333333333,23.1590855342428,0.124121941228635,187.3,203.8,255.2,184.3,178.6,152.6,177.1,194,167.8,184,200.1,195.6
"Slc15a5",0.00346042306765149,0.0282393395899509,24,21.6492411725585,352.845833333333,37.9804796189972,0.107640436788486,307.7,388.1,381.5,321.7,292.7,347.3,343.2,381,351.9,435,395.8,415.4
"Pnpla3",0.00347383301488113,0.0283097883743098,24,16.558655092408,144.654166666667,29.2258335123652,0.202039347955401,126,141.6,131.7,128.6,131.2,116.7,122.9,160.4,235.7,150.4,170.7,135.2
"Manba",0.00347654266650088,0.0283253783341213,24,19.0328624856596,508.070833333333,53.1835096905228,0.104677352450245,521.9,459.1,504.7,437.6,480.9,378.4,527.1,507.9,607.4,588.7,549.7,516.8
"NaN_4020",0.00348074263835918,0.0283466067909984,24,21.287435360261,1980.94166666667,226.203924173618,0.114190098567744,2131.4,2030.3,1873.1,2035.7,1887,1386.5,2104,1967.4,2046.1,2327.4,2224.4,2184.5
"Rab3il1",0.00348398605799383,0.0283633830152279,24,20.1245879292455,158.4125,16.2142671008089,0.102354720118734,172.8,151.6,164.1,134.7,144,133,152.1,155.6,164.7,172.4,176.6,157.8
"Mir674",0.00349206782567801,0.02841930959254,24,9.3544093324792,205.808333333333,39.0182434687984,0.189585343007483,176.9,213.8,182.2,235.3,191.5,338,215.7,267.3,170.3,172.7,158.1,173.2
"Laptm5",0.00355538894842022,0.0288949507314353,24,23.1628065469757,527.8625,62.4255184068456,0.118260945619069,562.5,575.3,613.9,586.7,456.2,386,501.7,452.2,467.4,581.2,556.8,576.1
"Tom1l2",0.00357384711475495,0.0289985641287601,24,3.73772396681335,341.291666666667,34.4526403814394,0.100947792596086,320.3,331.2,415.7,370.6,368.6,306.4,351.2,277.8,338.3,323,343,349.8
"Guk1",0.00359197258209165,0.0291256960385064,24,16.9826269169134,583.245833333334,58.7623158695007,0.100750511210111,641.8,547.4,496.3,535.3,543.9,481.1,584,573.6,644.1,629.6,655.9,605.1
"Baz1b",0.00361158322649535,0.0292513560822936,24,14.8202677780137,1021.95,105.690932299479,0.103420844757061,1047.1,759.3,784,938.8,1231.2,997,1153.2,1135.7,1086.7,1180.3,1023.6,988.9
"5830473C10Rik",0.0036168234913696,0.0292804590298583,24,4.20281147206735,3940.92083333333,489.574229093791,0.124228384633572,4018.1,4674.8,4815.2,4512.1,4398.8,3586.1,3573.9,3459.4,3475.9,3693.5,3597.5,3972.4
"NaN_6050",0.00362497988540611,0.0293332832680464,24,10.9632268026867,3385.35416666667,392.282188557929,0.115876262643499,2889.9,2974,3253.3,3513.7,3955.9,3977.1,3661.2,3912.3,3257.6,3494.8,3317.5,3288.7
"Rab12",0.00365554147586367,0.0295333862112721,24,0.287339889313851,941.754166666667,105.638368400641,0.112171915070519,1019.7,928.5,1038.1,807.9,926.4,711.9,976.2,794,915.3,980.8,1031.8,1024.8
"NaN_4885",0.00368741958666541,0.0297571245627497,24,14.1498181661685,244.095833333333,29.5285825788149,0.120971268438209,206.1,231.1,183.2,238.3,265.1,245.7,255.7,298.6,274.4,260.5,207.5,202.5
"Sfmbt1",0.00371625133989639,0.029974868332395,24,9.0538037385022,171.0625,22.4107603005158,0.131009194303344,175.6,148.7,177.5,203.4,217.5,173.1,188.8,144.7,184.4,165,150.7,152.3
"Trim14",0.00372169348422169,0.0299947974465847,24,21.8179044428733,824.258333333333,114.299729270888,0.138669789128677,1070.8,882.2,946.1,741.4,749.1,525,844.3,786.6,987.2,962.4,956.8,881.9
"NaN_3325",0.00372967758682685,0.0300299855700216,24,21.9231822727558,286.3,97.1962012501807,0.339490748341532,337.7,249,297.4,159.5,303.3,159.8,141.4,202.5,442.1,466.2,352.9,353.1
"NaN_5373",0.00375391296430394,0.0301909362946824,24,21.5572249130465,137.983333333333,25.8066746901594,0.187027476918657,144,111.2,151.1,108.2,115.2,87.6,118.2,106.8,160.9,175.4,176.8,176.8
"Arl13b",0.00375691526024757,0.0302014196231885,24,21.2770723155767,220.783333333333,30.0114342257297,0.135931611198293,217.8,236.1,255.5,170.3,190,199.4,230.4,180.7,207.1,261.4,257.5,227.1
"Prkag2",0.00375985334970874,0.030218206533057,24,20.4975709897801,687.708333333334,90.4724245974759,0.131556388387726,707.6,628.9,731,589.2,619.8,467.8,719.4,610.3,942.7,732.4,850.7,675.3
"Plk2",0.00376493834522229,0.0302454016725539,24,21.0285497008365,258.933333333333,56.2369800197933,0.217187101003321,297.4,226.7,293.2,167.9,223.6,160.9,196.8,240.3,278.3,335.9,280.3,316.9
"Kdm5a",0.00378494680301222,0.0303786836406101,24,4.59800021797625,559.9375,67.9553845910703,0.121362445971328,614.4,539.8,641.6,568.3,666.5,518.1,615,455.1,483.2,536.9,525.7,554.4
"H1f0",0.00379813834499798,0.0304639311966497,24,23.3821654454713,1754.40833333333,232.829928933629,0.132711367422234,1979.9,1774.5,2048.7,1524.6,1712,1325.8,1484.1,1464.4,1721.3,1902.8,1853.6,1903.7
"NaN_5505",0.00381226636834042,0.0305565696557061,24,2.7179093974904,349.0625,103.459274922175,0.296391835050098,353.9,443.8,533.3,331.4,376.9,224.6,167.8,245.8,386.9,245.7,303.2,383
"March7",0.00383581086695428,0.0307093367016923,24,5.15292283142485,729.541666666667,108.053205852914,0.148111082327371,724.2,762.7,969,766.4,849.1,608.6,815,569.8,639.7,602.2,736.4,674.8
"NaN_8527",0.00384200305250015,0.0307464012006967,24,16.0715071942379,1696.35416666667,288.110579257511,0.169841053783979,1547.8,1177.2,1016.2,1658.5,1747.1,1557.3,1809.9,1996,2193.1,1722.4,1897.8,1884
